"virus","tree_id","season","tmrca"
"by",187,"N_Hemisphere_2013",2005.67497733238
"by",187,"N_Hemisphere_2011",2005.67497733238
"by",187,"N_Hemisphere_2014",2005.67497733238
"by",187,"S_Hemisphere_2012.5",2005.67497733238
"by",187,"S_Hemisphere_2013.5",2005.67497733238
"by",187,"S_Hemisphere_2014.5",2005.67497733238
"by",187,"S_Hemisphere_2011.5",2005.67497733238
"by",187,"S_Hemisphere_2019.5",2016.12720732154
"by",187,"S_Hemisphere_2015.5",2005.67497733238
"by",187,"N_Hemisphere_2015",2005.67497733238
"by",187,"N_Hemisphere_2020",2016.12720732154
"by",187,"S_Hemisphere_2017.5",2015.61973241344
"by",187,"N_Hemisphere_2018",2014.08344610152
"by",187,"N_Hemisphere_2019",2015.86968268691
"by",187,"N_Hemisphere_2016",2005.67497733238
"by",187,"S_Hemisphere_2016.5",2005.67497733238
"by",187,"N_Hemisphere_2017",2012.07996194496
"by",187,"S_Hemisphere_2018.5",2016.12720732154
"by",187,"S_Hemisphere_2020.5",2020.18852459016
"by",188,"N_Hemisphere_2012",2005.83216721367
"by",188,"N_Hemisphere_2013",2005.83216721367
"by",188,"N_Hemisphere_2011",2005.83216721367
"by",188,"N_Hemisphere_2014",2005.83216721367
"by",188,"S_Hemisphere_2012.5",2005.83216721367
"by",188,"S_Hemisphere_2013.5",2005.83216721367
"by",188,"S_Hemisphere_2014.5",2005.83216721367
"by",188,"S_Hemisphere_2011.5",2005.83216721367
"by",188,"S_Hemisphere_2019.5",2016.6202508506
"by",188,"S_Hemisphere_2015.5",2005.83216721367
"by",188,"N_Hemisphere_2015",2005.83216721367
"by",188,"N_Hemisphere_2020",2016.6202508506
"by",188,"S_Hemisphere_2017.5",2015.37477240155
"by",188,"N_Hemisphere_2018",2014.09252197108
"by",188,"N_Hemisphere_2019",2015.78929289786
"by",188,"N_Hemisphere_2016",2005.83216721367
"by",188,"S_Hemisphere_2016.5",2005.83216721367
"by",188,"N_Hemisphere_2017",2011.8230153997
"by",188,"S_Hemisphere_2018.5",2016.6202508506
"by",188,"S_Hemisphere_2020.5",2020.18852459016
"by",189,"N_Hemisphere_2012",2006.83241123075
"by",189,"N_Hemisphere_2013",2006.83241123075
"by",189,"N_Hemisphere_2011",2006.83241123075
"by",189,"N_Hemisphere_2014",2006.83241123075
"by",189,"S_Hemisphere_2012.5",2006.83241123075
"by",189,"S_Hemisphere_2013.5",2006.83241123075
"by",189,"S_Hemisphere_2014.5",2006.83241123075
"by",189,"S_Hemisphere_2011.5",2006.83241123075
"by",189,"S_Hemisphere_2019.5",2016.2246008199
"by",189,"S_Hemisphere_2015.5",2006.83241123075
"by",189,"N_Hemisphere_2015",2006.83241123075
"by",189,"N_Hemisphere_2020",2016.2246008199
"by",189,"S_Hemisphere_2017.5",2015.44114321531
"by",189,"N_Hemisphere_2018",2014.0888295207
"by",189,"N_Hemisphere_2019",2015.99688504271
"by",189,"N_Hemisphere_2016",2006.83241123075
"by",189,"S_Hemisphere_2016.5",2006.83241123075
"by",189,"N_Hemisphere_2017",2012.00283873356
"by",189,"S_Hemisphere_2018.5",2016.2246008199
"by",189,"S_Hemisphere_2020.5",2020.18852459016
"by",190,"N_Hemisphere_2012",2003.44790680833
"by",190,"N_Hemisphere_2013",2003.44790680833
"by",190,"N_Hemisphere_2011",2003.44790680833
"by",190,"N_Hemisphere_2014",2003.44790680833
"by",190,"S_Hemisphere_2012.5",2003.44790680833
"by",190,"S_Hemisphere_2013.5",2003.44790680833
"by",190,"S_Hemisphere_2014.5",2003.44790680833
"by",190,"S_Hemisphere_2011.5",2003.44790680833
"by",190,"S_Hemisphere_2019.5",2016.52749427923
"by",190,"S_Hemisphere_2015.5",2003.44790680833
"by",190,"N_Hemisphere_2015",2003.44790680833
"by",190,"N_Hemisphere_2020",2016.52749427923
"by",190,"S_Hemisphere_2017.5",2015.63488827847
"by",190,"N_Hemisphere_2018",2014.08222036518
"by",190,"N_Hemisphere_2019",2015.80708835616
"by",190,"N_Hemisphere_2016",2003.44790680833
"by",190,"S_Hemisphere_2016.5",2003.44790680833
"by",190,"N_Hemisphere_2017",2012.00098943755
"by",190,"S_Hemisphere_2018.5",2016.52749427923
"by",190,"S_Hemisphere_2020.5",2020.18852459016
"by",191,"N_Hemisphere_2012",2004.78238048808
"by",191,"N_Hemisphere_2013",2004.78238048808
"by",191,"N_Hemisphere_2011",2004.78238048808
"by",191,"N_Hemisphere_2014",2004.78238048808
"by",191,"S_Hemisphere_2012.5",2004.78238048808
"by",191,"S_Hemisphere_2013.5",2004.78238048808
"by",191,"S_Hemisphere_2014.5",2004.78238048808
"by",191,"S_Hemisphere_2011.5",2004.78238048808
"by",191,"S_Hemisphere_2019.5",2016.52579989628
"by",191,"S_Hemisphere_2015.5",2004.78238048808
"by",191,"N_Hemisphere_2015",2004.78238048808
"by",191,"N_Hemisphere_2020",2016.52579989628
"by",191,"S_Hemisphere_2017.5",2015.71483519982
"by",191,"N_Hemisphere_2018",2013.45148692523
"by",191,"N_Hemisphere_2019",2016.02439637417
"by",191,"N_Hemisphere_2016",2004.78238048808
"by",191,"S_Hemisphere_2016.5",2004.78238048808
"by",191,"N_Hemisphere_2017",2012.26057911355
"by",191,"S_Hemisphere_2018.5",2016.51010216316
"by",191,"S_Hemisphere_2020.5",2020.18852459016
"by",192,"N_Hemisphere_2012",2006.43541560453
"by",192,"N_Hemisphere_2013",2006.43541560453
"by",192,"N_Hemisphere_2011",2006.43541560453
"by",192,"N_Hemisphere_2014",2006.43541560453
"by",192,"S_Hemisphere_2012.5",2006.43541560453
"by",192,"S_Hemisphere_2013.5",2006.43541560453
"by",192,"S_Hemisphere_2014.5",2006.43541560453
"by",192,"S_Hemisphere_2011.5",2006.43541560453
"by",192,"S_Hemisphere_2019.5",2016.34961250597
"by",192,"S_Hemisphere_2015.5",2006.43541560453
"by",192,"N_Hemisphere_2015",2006.43541560453
"by",192,"N_Hemisphere_2020",2016.34961250597
"by",192,"S_Hemisphere_2017.5",2015.24190116008
"by",192,"N_Hemisphere_2018",2014.08284118562
"by",192,"N_Hemisphere_2019",2015.58564754549
"by",192,"N_Hemisphere_2016",2006.43541560453
"by",192,"S_Hemisphere_2016.5",2006.43541560453
"by",192,"N_Hemisphere_2017",2012.11396292857
"by",192,"S_Hemisphere_2018.5",2016.34961250597
"by",192,"S_Hemisphere_2020.5",2020.18852459016
"by",193,"N_Hemisphere_2012",2005.59625434522
"by",193,"N_Hemisphere_2013",2005.59625434522
"by",193,"N_Hemisphere_2011",2005.59625434522
"by",193,"N_Hemisphere_2014",2005.59625434522
"by",193,"S_Hemisphere_2012.5",2005.59625434522
"by",193,"S_Hemisphere_2013.5",2005.59625434522
"by",193,"S_Hemisphere_2014.5",2005.59625434522
"by",193,"S_Hemisphere_2011.5",2005.59625434522
"by",193,"S_Hemisphere_2019.5",2016.55199020431
"by",193,"S_Hemisphere_2015.5",2005.59625434522
"by",193,"N_Hemisphere_2015",2005.59625434522
"by",193,"N_Hemisphere_2020",2016.55199020431
"by",193,"S_Hemisphere_2017.5",2015.40334350583
"by",193,"N_Hemisphere_2018",2014.14814354737
"by",193,"N_Hemisphere_2019",2015.81213916937
"by",193,"N_Hemisphere_2016",2005.59625434522
"by",193,"S_Hemisphere_2016.5",2005.59625434522
"by",193,"N_Hemisphere_2017",2011.98341201398
"by",193,"S_Hemisphere_2018.5",2016.55199020431
"by",193,"S_Hemisphere_2020.5",2020.18852459016
"by",194,"N_Hemisphere_2012",2005.13402838129
"by",194,"N_Hemisphere_2013",2005.13402838129
"by",194,"N_Hemisphere_2011",2005.13402838129
"by",194,"N_Hemisphere_2014",2005.13402838129
"by",194,"S_Hemisphere_2012.5",2005.13402838129
"by",194,"S_Hemisphere_2013.5",2005.13402838129
"by",194,"S_Hemisphere_2014.5",2005.13402838129
"by",194,"S_Hemisphere_2011.5",2005.13402838129
"by",194,"S_Hemisphere_2019.5",2016.54880081262
"by",194,"S_Hemisphere_2015.5",2005.13402838129
"by",194,"N_Hemisphere_2015",2005.13402838129
"by",194,"N_Hemisphere_2020",2016.66744235254
"by",194,"S_Hemisphere_2017.5",2015.64406927882
"by",194,"N_Hemisphere_2018",2014.16666463597
"by",194,"N_Hemisphere_2019",2015.89075702816
"by",194,"N_Hemisphere_2016",2005.13402838129
"by",194,"S_Hemisphere_2016.5",2005.13402838129
"by",194,"N_Hemisphere_2017",2012.12532335967
"by",194,"S_Hemisphere_2018.5",2016.54880081262
"by",194,"S_Hemisphere_2020.5",2020.18852459016
"by",195,"N_Hemisphere_2012",2005.271703278
"by",195,"N_Hemisphere_2013",2005.271703278
"by",195,"N_Hemisphere_2011",2005.271703278
"by",195,"N_Hemisphere_2014",2005.271703278
"by",195,"S_Hemisphere_2012.5",2005.271703278
"by",195,"S_Hemisphere_2013.5",2005.271703278
"by",195,"S_Hemisphere_2014.5",2005.271703278
"by",195,"S_Hemisphere_2011.5",2005.271703278
"by",195,"S_Hemisphere_2019.5",2016.61748454295
"by",195,"S_Hemisphere_2015.5",2005.271703278
"by",195,"N_Hemisphere_2015",2005.271703278
"by",195,"N_Hemisphere_2020",2016.61748454295
"by",195,"S_Hemisphere_2017.5",2015.42997644316
"by",195,"N_Hemisphere_2018",2013.96565035469
"by",195,"N_Hemisphere_2019",2015.76408743112
"by",195,"N_Hemisphere_2016",2005.271703278
"by",195,"S_Hemisphere_2016.5",2005.271703278
"by",195,"N_Hemisphere_2017",2011.99776319036
"by",195,"S_Hemisphere_2018.5",2016.61748454295
"by",195,"S_Hemisphere_2020.5",2020.18852459016
"by",196,"N_Hemisphere_2012",2004.87459110441
"by",196,"N_Hemisphere_2013",2004.87459110441
"by",196,"N_Hemisphere_2011",2004.87459110441
"by",196,"N_Hemisphere_2014",2004.87459110441
"by",196,"S_Hemisphere_2012.5",2004.87459110441
"by",196,"S_Hemisphere_2013.5",2004.87459110441
"by",196,"S_Hemisphere_2014.5",2004.87459110441
"by",196,"S_Hemisphere_2011.5",2004.87459110441
"by",196,"S_Hemisphere_2019.5",2016.50777320688
"by",196,"S_Hemisphere_2015.5",2004.87459110441
"by",196,"N_Hemisphere_2015",2004.87459110441
"by",196,"N_Hemisphere_2020",2016.50777320688
"by",196,"S_Hemisphere_2017.5",2015.59967014605
"by",196,"N_Hemisphere_2018",2014.31777667529
"by",196,"N_Hemisphere_2019",2015.76573244889
"by",196,"N_Hemisphere_2016",2004.87459110441
"by",196,"S_Hemisphere_2016.5",2004.87459110441
"by",196,"N_Hemisphere_2017",2011.9854611659
"by",196,"S_Hemisphere_2018.5",2016.50777320688
"by",196,"S_Hemisphere_2020.5",2020.18852459016
"by",197,"N_Hemisphere_2012",2006.70891644561
"by",197,"N_Hemisphere_2013",2006.70891644561
"by",197,"N_Hemisphere_2011",2006.70891644561
"by",197,"N_Hemisphere_2014",2006.70891644561
"by",197,"S_Hemisphere_2012.5",2006.70891644561
"by",197,"S_Hemisphere_2013.5",2006.70891644561
"by",197,"S_Hemisphere_2014.5",2006.70891644561
"by",197,"S_Hemisphere_2011.5",2006.70891644561
"by",197,"S_Hemisphere_2019.5",2016.53427864244
"by",197,"S_Hemisphere_2015.5",2006.70891644561
"by",197,"N_Hemisphere_2015",2006.70891644561
"by",197,"N_Hemisphere_2020",2016.53427864244
"by",197,"S_Hemisphere_2017.5",2015.56567583024
"by",197,"N_Hemisphere_2018",2014.07508224217
"by",197,"N_Hemisphere_2019",2015.79250769869
"by",197,"N_Hemisphere_2016",2006.70891644561
"by",197,"S_Hemisphere_2016.5",2006.70891644561
"by",197,"N_Hemisphere_2017",2011.86483243977
"by",197,"S_Hemisphere_2018.5",2016.53427864244
"by",197,"S_Hemisphere_2020.5",2020.18852459016
"by",198,"N_Hemisphere_2012",2006.3279252471
"by",198,"N_Hemisphere_2013",2006.3279252471
"by",198,"N_Hemisphere_2011",2006.3279252471
"by",198,"N_Hemisphere_2014",2006.3279252471
"by",198,"S_Hemisphere_2012.5",2006.3279252471
"by",198,"S_Hemisphere_2013.5",2006.3279252471
"by",198,"S_Hemisphere_2014.5",2006.3279252471
"by",198,"S_Hemisphere_2011.5",2006.3279252471
"by",198,"S_Hemisphere_2019.5",2016.5371882019
"by",198,"S_Hemisphere_2015.5",2006.3279252471
"by",198,"N_Hemisphere_2015",2006.3279252471
"by",198,"N_Hemisphere_2020",2016.5371882019
"by",198,"S_Hemisphere_2017.5",2015.47895741688
"by",198,"N_Hemisphere_2018",2014.08975959811
"by",198,"N_Hemisphere_2019",2016.07433128622
"by",198,"N_Hemisphere_2016",2006.3279252471
"by",198,"S_Hemisphere_2016.5",2006.3279252471
"by",198,"N_Hemisphere_2017",2011.90858226477
"by",198,"S_Hemisphere_2018.5",2016.5371882019
"by",198,"S_Hemisphere_2020.5",2020.18852459016
"by",199,"N_Hemisphere_2012",2005.5002365388
"by",199,"N_Hemisphere_2013",2005.5002365388
"by",199,"N_Hemisphere_2011",2005.5002365388
"by",199,"N_Hemisphere_2014",2005.5002365388
"by",199,"S_Hemisphere_2012.5",2005.5002365388
"by",199,"S_Hemisphere_2013.5",2005.5002365388
"by",199,"S_Hemisphere_2014.5",2005.5002365388
"by",199,"S_Hemisphere_2011.5",2005.5002365388
"by",199,"S_Hemisphere_2019.5",2016.64028433866
"by",199,"S_Hemisphere_2015.5",2005.5002365388
"by",199,"N_Hemisphere_2015",2005.5002365388
"by",199,"N_Hemisphere_2020",2016.64028433866
"by",199,"S_Hemisphere_2017.5",2015.51644450499
"by",199,"N_Hemisphere_2018",2014.1267630069
"by",199,"N_Hemisphere_2019",2015.76396999453
"by",199,"N_Hemisphere_2016",2005.5002365388
"by",199,"S_Hemisphere_2016.5",2005.5002365388
"by",199,"N_Hemisphere_2017",2012.03786243355
"by",199,"S_Hemisphere_2018.5",2016.57273531572
"by",199,"S_Hemisphere_2020.5",2020.18852459016
"by",200,"N_Hemisphere_2012",2006.03441129534
"by",200,"N_Hemisphere_2013",2006.03441129534
"by",200,"N_Hemisphere_2011",2006.03441129534
"by",200,"N_Hemisphere_2014",2006.03441129534
"by",200,"S_Hemisphere_2012.5",2006.03441129534
"by",200,"S_Hemisphere_2013.5",2006.03441129534
"by",200,"S_Hemisphere_2014.5",2006.03441129534
"by",200,"S_Hemisphere_2011.5",2006.03441129534
"by",200,"S_Hemisphere_2019.5",2016.57946447104
"by",200,"S_Hemisphere_2015.5",2006.03441129534
"by",200,"N_Hemisphere_2015",2006.03441129534
"by",200,"N_Hemisphere_2020",2016.57946447104
"by",200,"S_Hemisphere_2017.5",2015.5687853403
"by",200,"N_Hemisphere_2018",2014.27568946209
"by",200,"N_Hemisphere_2019",2015.87687269165
"by",200,"N_Hemisphere_2016",2006.03441129534
"by",200,"S_Hemisphere_2016.5",2006.03441129534
"by",200,"N_Hemisphere_2017",2012.01926315464
"by",200,"S_Hemisphere_2018.5",2016.57946447104
"by",200,"S_Hemisphere_2020.5",2020.18852459016
"by",201,"N_Hemisphere_2012",2005.68671817477
"by",201,"N_Hemisphere_2013",2005.68671817477
"by",201,"N_Hemisphere_2011",2005.68671817477
"by",201,"N_Hemisphere_2014",2005.68671817477
"by",201,"S_Hemisphere_2012.5",2005.68671817477
"by",201,"S_Hemisphere_2013.5",2005.68671817477
"by",201,"S_Hemisphere_2014.5",2005.68671817477
"by",201,"S_Hemisphere_2011.5",2005.68671817477
"by",201,"S_Hemisphere_2019.5",2016.5621116465
"by",201,"S_Hemisphere_2015.5",2005.68671817477
"by",201,"N_Hemisphere_2015",2005.68671817477
"by",201,"N_Hemisphere_2020",2016.5621116465
"by",201,"S_Hemisphere_2017.5",2015.51056156065
"by",201,"N_Hemisphere_2018",2014.12652025209
"by",201,"N_Hemisphere_2019",2015.74196425214
"by",201,"N_Hemisphere_2016",2005.68671817477
"by",201,"S_Hemisphere_2016.5",2005.68671817477
"by",201,"N_Hemisphere_2017",2011.95868929377
"by",201,"S_Hemisphere_2018.5",2016.53121820747
"by",201,"S_Hemisphere_2020.5",2020.18852459016
"by",202,"N_Hemisphere_2012",2006.4673689479
"by",202,"N_Hemisphere_2013",2006.4673689479
"by",202,"N_Hemisphere_2011",2006.4673689479
"by",202,"N_Hemisphere_2014",2006.4673689479
"by",202,"S_Hemisphere_2012.5",2006.4673689479
"by",202,"S_Hemisphere_2013.5",2006.4673689479
"by",202,"S_Hemisphere_2014.5",2006.4673689479
"by",202,"S_Hemisphere_2011.5",2006.4673689479
"by",202,"S_Hemisphere_2019.5",2016.14205965511
"by",202,"S_Hemisphere_2015.5",2006.4673689479
"by",202,"N_Hemisphere_2015",2006.4673689479
"by",202,"N_Hemisphere_2020",2016.14205965511
"by",202,"S_Hemisphere_2017.5",2015.5282179325
"by",202,"N_Hemisphere_2018",2014.21052326046
"by",202,"N_Hemisphere_2019",2015.89551712652
"by",202,"N_Hemisphere_2016",2006.4673689479
"by",202,"S_Hemisphere_2016.5",2006.4673689479
"by",202,"N_Hemisphere_2017",2012.04937049958
"by",202,"S_Hemisphere_2018.5",2016.14205965511
"by",202,"S_Hemisphere_2020.5",2020.18852459016
"by",203,"N_Hemisphere_2012",2006.4262495083
"by",203,"N_Hemisphere_2013",2006.4262495083
"by",203,"N_Hemisphere_2011",2006.4262495083
"by",203,"N_Hemisphere_2014",2006.4262495083
"by",203,"S_Hemisphere_2012.5",2006.4262495083
"by",203,"S_Hemisphere_2013.5",2006.4262495083
"by",203,"S_Hemisphere_2014.5",2006.4262495083
"by",203,"S_Hemisphere_2011.5",2006.4262495083
"by",203,"S_Hemisphere_2019.5",2016.52782966795
"by",203,"S_Hemisphere_2015.5",2006.4262495083
"by",203,"N_Hemisphere_2015",2006.4262495083
"by",203,"N_Hemisphere_2020",2016.52782966795
"by",203,"S_Hemisphere_2017.5",2015.57300237341
"by",203,"N_Hemisphere_2018",2014.14671975723
"by",203,"N_Hemisphere_2019",2015.99873359496
"by",203,"N_Hemisphere_2016",2006.4262495083
"by",203,"S_Hemisphere_2016.5",2006.4262495083
"by",203,"N_Hemisphere_2017",2011.98813057343
"by",203,"S_Hemisphere_2018.5",2016.52782966795
"by",203,"S_Hemisphere_2020.5",2020.18852459016
"by",204,"N_Hemisphere_2012",2004.50263872948
"by",204,"N_Hemisphere_2013",2004.50263872948
"by",204,"N_Hemisphere_2011",2004.50263872948
"by",204,"N_Hemisphere_2014",2004.50263872948
"by",204,"S_Hemisphere_2012.5",2004.50263872948
"by",204,"S_Hemisphere_2013.5",2004.50263872948
"by",204,"S_Hemisphere_2014.5",2004.50263872948
"by",204,"S_Hemisphere_2011.5",2004.50263872948
"by",204,"S_Hemisphere_2019.5",2016.56019165863
"by",204,"S_Hemisphere_2015.5",2004.50263872948
"by",204,"N_Hemisphere_2015",2004.50263872948
"by",204,"N_Hemisphere_2020",2016.56019165863
"by",204,"S_Hemisphere_2017.5",2015.62542266831
"by",204,"N_Hemisphere_2018",2014.18654884371
"by",204,"N_Hemisphere_2019",2016.05568977736
"by",204,"N_Hemisphere_2016",2004.50263872948
"by",204,"S_Hemisphere_2016.5",2004.50263872948
"by",204,"N_Hemisphere_2017",2011.98065435024
"by",204,"S_Hemisphere_2018.5",2016.56019165863
"by",204,"S_Hemisphere_2020.5",2020.18852459016
"by",205,"N_Hemisphere_2012",2006.46772656196
"by",205,"N_Hemisphere_2013",2006.46772656196
"by",205,"N_Hemisphere_2011",2006.46772656196
"by",205,"N_Hemisphere_2014",2006.46772656196
"by",205,"S_Hemisphere_2012.5",2006.46772656196
"by",205,"S_Hemisphere_2013.5",2006.46772656196
"by",205,"S_Hemisphere_2014.5",2006.46772656196
"by",205,"S_Hemisphere_2011.5",2006.46772656196
"by",205,"S_Hemisphere_2019.5",2016.30574316588
"by",205,"S_Hemisphere_2015.5",2006.46772656196
"by",205,"N_Hemisphere_2015",2006.46772656196
"by",205,"N_Hemisphere_2020",2016.30574316588
"by",205,"S_Hemisphere_2017.5",2015.59184615269
"by",205,"N_Hemisphere_2018",2014.15758737817
"by",205,"N_Hemisphere_2019",2015.73635479029
"by",205,"N_Hemisphere_2016",2006.46772656196
"by",205,"S_Hemisphere_2016.5",2006.46772656196
"by",205,"N_Hemisphere_2017",2011.99654393847
"by",205,"S_Hemisphere_2018.5",2016.30574316588
"by",205,"S_Hemisphere_2020.5",2020.18852459016
"by",206,"N_Hemisphere_2012",2005.70221665606
"by",206,"N_Hemisphere_2013",2005.70221665606
"by",206,"N_Hemisphere_2011",2005.70221665606
"by",206,"N_Hemisphere_2014",2005.70221665606
"by",206,"S_Hemisphere_2012.5",2005.70221665606
"by",206,"S_Hemisphere_2013.5",2005.70221665606
"by",206,"S_Hemisphere_2014.5",2005.70221665606
"by",206,"S_Hemisphere_2011.5",2005.70221665606
"by",206,"S_Hemisphere_2019.5",2016.56605054197
"by",206,"S_Hemisphere_2015.5",2005.70221665606
"by",206,"N_Hemisphere_2015",2005.70221665606
"by",206,"N_Hemisphere_2020",2016.56605054197
"by",206,"S_Hemisphere_2017.5",2015.56507065028
"by",206,"N_Hemisphere_2018",2014.03311675207
"by",206,"N_Hemisphere_2019",2015.79433427485
"by",206,"N_Hemisphere_2016",2005.70221665606
"by",206,"S_Hemisphere_2016.5",2005.70221665606
"by",206,"N_Hemisphere_2017",2011.98134227884
"by",206,"S_Hemisphere_2018.5",2016.56605054197
"by",206,"S_Hemisphere_2020.5",2020.18852459016
"by",207,"N_Hemisphere_2012",2006.16992434182
"by",207,"N_Hemisphere_2013",2006.16992434182
"by",207,"N_Hemisphere_2011",2006.16992434182
"by",207,"N_Hemisphere_2014",2006.16992434182
"by",207,"S_Hemisphere_2012.5",2006.16992434182
"by",207,"S_Hemisphere_2013.5",2006.16992434182
"by",207,"S_Hemisphere_2014.5",2006.16992434182
"by",207,"S_Hemisphere_2011.5",2006.16992434182
"by",207,"S_Hemisphere_2019.5",2016.63789127473
"by",207,"S_Hemisphere_2015.5",2006.16992434182
"by",207,"N_Hemisphere_2015",2006.16992434182
"by",207,"N_Hemisphere_2020",2016.63789127473
"by",207,"S_Hemisphere_2017.5",2015.22573232413
"by",207,"N_Hemisphere_2018",2014.12432208454
"by",207,"N_Hemisphere_2019",2015.72074361766
"by",207,"N_Hemisphere_2016",2006.16992434182
"by",207,"S_Hemisphere_2016.5",2006.16992434182
"by",207,"N_Hemisphere_2017",2012.18459734823
"by",207,"S_Hemisphere_2018.5",2016.63789127473
"by",207,"S_Hemisphere_2020.5",2020.18852459016
"by",208,"N_Hemisphere_2012",2005.71708933939
"by",208,"N_Hemisphere_2013",2005.71708933939
"by",208,"N_Hemisphere_2011",2005.71708933939
"by",208,"N_Hemisphere_2014",2005.71708933939
"by",208,"S_Hemisphere_2012.5",2005.71708933939
"by",208,"S_Hemisphere_2013.5",2005.71708933939
"by",208,"S_Hemisphere_2014.5",2005.71708933939
"by",208,"S_Hemisphere_2011.5",2005.71708933939
"by",208,"S_Hemisphere_2019.5",2016.57967363136
"by",208,"S_Hemisphere_2015.5",2005.71708933939
"by",208,"N_Hemisphere_2015",2005.71708933939
"by",208,"N_Hemisphere_2020",2016.57967363136
"by",208,"S_Hemisphere_2017.5",2015.65918117376
"by",208,"N_Hemisphere_2018",2013.98207831377
"by",208,"N_Hemisphere_2019",2015.85542459469
"by",208,"N_Hemisphere_2016",2005.71708933939
"by",208,"S_Hemisphere_2016.5",2005.71708933939
"by",208,"N_Hemisphere_2017",2011.89360810145
"by",208,"S_Hemisphere_2018.5",2016.46743407504
"by",208,"S_Hemisphere_2020.5",2020.18852459016
"by",209,"N_Hemisphere_2012",2006.71875228298
"by",209,"N_Hemisphere_2013",2006.71875228298
"by",209,"N_Hemisphere_2011",2006.71875228298
"by",209,"N_Hemisphere_2014",2006.71875228298
"by",209,"S_Hemisphere_2012.5",2006.71875228298
"by",209,"S_Hemisphere_2013.5",2006.71875228298
"by",209,"S_Hemisphere_2014.5",2006.71875228298
"by",209,"S_Hemisphere_2011.5",2006.71875228298
"by",209,"S_Hemisphere_2019.5",2016.54130930653
"by",209,"S_Hemisphere_2015.5",2006.71875228298
"by",209,"N_Hemisphere_2015",2006.71875228298
"by",209,"N_Hemisphere_2020",2016.54130930653
"by",209,"S_Hemisphere_2017.5",2015.54942403513
"by",209,"N_Hemisphere_2018",2014.09958950955
"by",209,"N_Hemisphere_2019",2015.85146764973
"by",209,"N_Hemisphere_2016",2006.71875228298
"by",209,"S_Hemisphere_2016.5",2006.71875228298
"by",209,"N_Hemisphere_2017",2011.86264095375
"by",209,"S_Hemisphere_2018.5",2016.54130930653
"by",209,"S_Hemisphere_2020.5",2020.18852459016
"by",210,"N_Hemisphere_2012",2005.74374813217
"by",210,"N_Hemisphere_2013",2005.74374813217
"by",210,"N_Hemisphere_2011",2005.74374813217
"by",210,"N_Hemisphere_2014",2005.74374813217
"by",210,"S_Hemisphere_2012.5",2005.74374813217
"by",210,"S_Hemisphere_2013.5",2005.74374813217
"by",210,"S_Hemisphere_2014.5",2005.74374813217
"by",210,"S_Hemisphere_2011.5",2005.74374813217
"by",210,"S_Hemisphere_2019.5",2016.62068718746
"by",210,"S_Hemisphere_2015.5",2005.74374813217
"by",210,"N_Hemisphere_2015",2005.74374813217
"by",210,"N_Hemisphere_2020",2016.62068718746
"by",210,"S_Hemisphere_2017.5",2015.35775580831
"by",210,"N_Hemisphere_2018",2013.98040103857
"by",210,"N_Hemisphere_2019",2015.66187300758
"by",210,"N_Hemisphere_2016",2005.74374813217
"by",210,"S_Hemisphere_2016.5",2005.74374813217
"by",210,"N_Hemisphere_2017",2011.73851143554
"by",210,"S_Hemisphere_2018.5",2016.38748367786
"by",210,"S_Hemisphere_2020.5",2020.18852459016
"by",211,"N_Hemisphere_2012",2007.2788800614
"by",211,"N_Hemisphere_2013",2007.2788800614
"by",211,"N_Hemisphere_2011",2007.2788800614
"by",211,"N_Hemisphere_2014",2007.2788800614
"by",211,"S_Hemisphere_2012.5",2007.2788800614
"by",211,"S_Hemisphere_2013.5",2007.2788800614
"by",211,"S_Hemisphere_2014.5",2007.2788800614
"by",211,"S_Hemisphere_2011.5",2007.2788800614
"by",211,"S_Hemisphere_2019.5",2016.47669175216
"by",211,"S_Hemisphere_2015.5",2007.2788800614
"by",211,"N_Hemisphere_2015",2007.2788800614
"by",211,"N_Hemisphere_2020",2016.47669175216
"by",211,"S_Hemisphere_2017.5",2015.79134522046
"by",211,"N_Hemisphere_2018",2014.10674116686
"by",211,"N_Hemisphere_2019",2016.11445501649
"by",211,"N_Hemisphere_2016",2007.2788800614
"by",211,"S_Hemisphere_2016.5",2007.2788800614
"by",211,"N_Hemisphere_2017",2011.79104907191
"by",211,"S_Hemisphere_2018.5",2016.47669175216
"by",211,"S_Hemisphere_2020.5",2020.18852459016
"by",212,"N_Hemisphere_2012",2005.68192822523
"by",212,"N_Hemisphere_2013",2005.68192822523
"by",212,"N_Hemisphere_2011",2005.68192822523
"by",212,"N_Hemisphere_2014",2005.68192822523
"by",212,"S_Hemisphere_2012.5",2005.68192822523
"by",212,"S_Hemisphere_2013.5",2005.68192822523
"by",212,"S_Hemisphere_2014.5",2005.68192822523
"by",212,"S_Hemisphere_2011.5",2005.68192822523
"by",212,"S_Hemisphere_2019.5",2016.43254072538
"by",212,"S_Hemisphere_2015.5",2005.68192822523
"by",212,"N_Hemisphere_2015",2005.68192822523
"by",212,"N_Hemisphere_2020",2016.43254072538
"by",212,"S_Hemisphere_2017.5",2015.44183304223
"by",212,"N_Hemisphere_2018",2014.07000185083
"by",212,"N_Hemisphere_2019",2015.75191669998
"by",212,"N_Hemisphere_2016",2005.68192822523
"by",212,"S_Hemisphere_2016.5",2005.68192822523
"by",212,"N_Hemisphere_2017",2011.91439160419
"by",212,"S_Hemisphere_2018.5",2016.43254072538
