"year_month","region","climate","epoch","antigen_drift","inter_air_traffic","persistence"
"2021-12","South America","most-other","pan2",0.199492622018753,0.790069134425494,0.283941130089814
"2022-01","South America","most-other","pan2",0.190680136491936,0.788898477317872,0.360498403069666
"2022-02","South America","most-other","pan2",0.178310003825579,0.669334843462988,0.430615133905883
"2022-03","South America","most-other","pan2",0.171823528581176,0.750596165842132,0.49231938592844
"2022-04","South America","most-other","pan2",0.16589540361035,0.701564881436616,0.528687839583691
"2022-05","South America","most-other","pan2",0.165617557320756,0.740958625705358,0.514095711569638
"2022-06","South America","most-other","pan2",0.168527015862632,0.706745565191895,0.486834369798412
"2022-07","South America","most-other","pan2",0.180533136791416,0.833243166327941,0.449934251077046
"2022-08","South America","most-other","pan2",0.201422053865947,0.821396831602338,0.454159284649342
"2022-09","South America","most-other","pan2",0.217334604557828,0.788071221394015,0.475061229709843
"2022-10","South America","most-other","pan2",0.226499649634192,0.822619001762137,0.545169254214042
"2022-11","South America","most-other","pan2",0.223156483461697,0.826169952827612,0.618675977302848
"2022-12","South America","most-other","pan2",0.219247965602371,0.919352234867322,0.751671200979325
"2023-01","South America","most-other","pan2",0.215613558789629,0.938444892245158,0.85601967800962
"2023-02","South America","most-other","pan2",0.216948278133834,0.793052349564353,0.947605623341322
"2023-03","South America","most-other","pan2",0.220837547322057,0.877428774294067,0.982740422768689
"2023-04","South America","most-other","post",0.216988742933072,0.830628361499743,0.863174333585194
"2023-05","South America","most-other","post",0.222612080633585,0.872514682082254,0.759272514632717
"2023-06","South America","most-other","post",0.192971835284022,0.881353482449055,0.457996255354697
"2023-07","South America","most-other","post",0.169410332904408,0.989823585043967,0.278536983470033
"2023-08","South America","most-other","post",0.150714611848152,0.963428492582063,0.091618574472652
"2023-09","South America","most-other","post",0.154130442233505,0.895701477263254,0.0848821956680668
"2023-10","South America","most-other","post",0.157142656407192,0.92807168133198,0.12149191554453
"2023-11","South America","most-other","post",0.1337288901851,0.928766245152685,0.174154105179944
"2023-12","South America","most-other","post",0.112550247211488,0.966341567181126,0.244026444332698
"2017-01","South China","most-tropical","pre",0.183668565743055,0.779981395293809,0.27441557965956
"2017-02","South China","most-tropical","pre",0.183011452701703,0.725160402933497,0.258712006230273
"2017-03","South China","most-tropical","pre",0.193871108752228,0.779295874087018,0.248552277988318
"2017-04","South China","most-tropical","pre",0.203966795969871,0.77550402491393,0.242581263285498
"2017-05","South China","most-tropical","pre",0.219373725878105,0.801299127809049,0.253438700614706
"2017-06","South China","most-tropical","pre",0.212353285061166,0.785492521898176,0.267305360524027
"2017-07","South China","most-tropical","pre",0.210810613395972,0.849650452160676,0.285511676950296
"2017-08","South China","most-tropical","pre",0.206329132226792,0.858851256167927,0.276994018244034
"2017-09","South China","most-tropical","pre",0.209927990995144,0.808699965150553,0.255257786844512
"2017-10","South China","most-tropical","pre",0.208472532809813,0.84371808105122,0.235899421982385
"2017-11","South China","most-tropical","pre",0.203795360988573,0.823965927245397,0.228249505292567
"2017-12","South China","most-tropical","pre",0.20566815685738,0.841348619627732,0.231809419067063
"2018-01","South China","most-tropical","pre",0.198256997789356,0.848644016117506,0.230694905722515
"2018-02","South China","most-tropical","pre",0.19407288280692,0.830359161014615,0.219474393284804
"2018-03","South China","most-tropical","pre",0.196880951390264,0.87607285547733,0.208475393314526
"2018-04","South China","most-tropical","pre",0.202851653852332,0.85802822597635,0.210020654271769
"2018-05","South China","most-tropical","pre",0.219783062466061,0.885044408656362,0.223886814009028
"2018-06","South China","most-tropical","pre",0.209209352987288,0.859569260629237,0.237102662052442
"2018-07","South China","most-tropical","pre",0.209586775131544,0.914569403846142,0.237769664711112
"2018-08","South China","most-tropical","pre",0.196878335607272,0.931473590906515,0.227398914371653
"2018-09","South China","most-tropical","pre",0.203068376367822,0.873263572863261,0.216196523155953
"2018-10","South China","most-tropical","pre",0.197984982258196,0.912949573950464,0.216570407028659
"2018-11","South China","most-tropical","pre",0.203122362319298,0.883449174707396,0.244466628203188
"2018-12","South China","most-tropical","pre",0.195457171834944,0.903180805945868,0.298628350464302
"2019-01","South China","most-tropical","pre",0.195526709551853,0.937171989181104,0.355606701544373
"2019-02","South China","most-tropical","pre",0.189791898996761,0.896832223679068,0.413864945206428
"2019-03","South China","most-tropical","pre",0.203231924073833,0.921460964987203,0.467653484814914
"2019-04","South China","most-tropical","pre",0.209899880562364,0.914627754356855,0.529933586876969
"2019-05","South China","most-tropical","pre",0.21964572017809,0.943101454440316,0.57617394675711
"2019-06","South China","most-tropical","pre",0.220660308939674,0.91538221167168,0.6060346838433
"2019-07","South China","most-tropical","pre",0.222827928916763,0.989837878463644,0.619521660384965
"2019-08","South China","most-tropical","pre",0.22408316363489,1,0.617479659019069
"2019-09","South China","most-tropical","pre",0.233624982935923,0.92226705303405,0.61766447668651
"2019-10","South China","most-tropical","pre",0.244012340819137,0.947303651180076,0.600434959180517
"2019-11","South China","most-tropical","pre",0.253207962372464,0.914559414985926,0.582212607518991
"2019-12","South China","most-tropical","pre",0.247256387019335,0.944489438998627,0.560928385674002
"2020-01","South China","most-tropical","pre",0.252492505247861,0.98695823276151,0.566726008796049
"2020-02","South China","most-tropical","pre",0.258433659427612,0.36747558618783,0.59589730102682
"2020-03","South China","most-tropical","pre",0.288635051122729,0.369149044587574,0.680282049397877
"2020-04","South China","most-tropical","pan1",0.285450841783683,0.259829090342261,0.77778131299264
"2020-05","South China","most-tropical","pan1",0.271787819150285,0.369193280968528,0.880309629970924
"2020-06","South China","most-tropical","pan1",0.243704987002368,0.440322994594911,0.957805253738541
